Suburb,Rooms,Type,Price,Date,Distance,Bathroom,Car,BuildingArea,Regionname,Age
Vermont,4,h,1160000,2017,17.2,2,3,270,Eastern Metropolitan,32
Vermont,3,h,903000,2017,17.2,1,4,152,Eastern Metropolitan,82
Vermont,4,h,1595000,2017,17.2,2,2,289,Eastern Metropolitan,3
Wantirna,3,h,812000,2017,14.7,2,2,129,Eastern Metropolitan,35
Watsonia,3,h,850000,2017,14.5,1,0,90,Northern Metropolitan,57
Werribee,4,h,620000,2017,14.7,2,2,235,Western Metropolitan,22
Werribee,3,h,627500,2017,14.7,3,2,207,Western Metropolitan,32
Werribee,4,h,880000,2017,14.7,2,2,229,Western Metropolitan,30
West Footscray,3,h,857500,2017,6.4,1,3,115,Western Metropolitan,67
Williamstown,3,h,1285000,2017,6.8,1,0,121,Western Metropolitan,107
Williamstown,3,h,2065000,2017,6.8,1,2,136,Western Metropolitan,77
Williamstown North,5,h,1615000,2017,6.8,2,2,203,Western Metropolitan,107
Wollert,3,h,540000,2017,25.5,2,2,148,Northern Metropolitan,4
Wollert,4,h,615000,2017,25.5,2,2,187,Northern Metropolitan,2
Wyndham Vale,4,h,632000,2017,27.2,2,2,219,Western Metropolitan,7
Wyndham Vale,3,h,425000,2017,27.2,1,,132,Western Metropolitan,47
Wyndham Vale,3,h,415000,2017,27.2,1,2,92,Western Metropolitan,37
Wyndham Vale,3,h,600000,2017,27.2,2,2,174,Western Metropolitan,16
Avondale Heights,3,h,730000,2018,9.5,1,2,132,Western Metropolitan,43
Bundoora,4,h,830000,2018,12.1,2,2,164,Northern Metropolitan,38
Caroline Springs,3,h,450000,2018,14.8,2,2,135,Western Metropolitan,11
Craigieburn,3,h,560000,2018,20.6,2,2,170,Northern Metropolitan,5
Craigieburn,4,h,511500,2018,20.6,1,2,125,Northern Metropolitan,48
Croydon,4,h,1060000,2018,23,2,2,257,Eastern Metropolitan,8
Doreen,3,h,477000,2018,25.9,2,2,134,Northern Victoria,2
Frankston,3,h,697250,2018,38,1,1,114,South-Eastern Metropolitan,59
Frankston,3,h,561000,2018,38,1,2,103,South-Eastern Metropolitan,48
Glenroy,2,h,685000,2018,11.2,1,1,97,Northern Metropolitan,68
Heathmont,4,h,1175000,2018,21.3,2,6,148,Eastern Metropolitan,68
Highett,3,h,1410000,2018,16,2,2,172,Southern Metropolitan,78
Melton South,4,h,410000,2018,29.8,1,2,136,Western Victoria,43
Melton South,3,h,417500,2018,29.8,1,,114,Western Victoria,33
Mentone,3,h,1120000,2018,20,2,2,176,South-Eastern Metropolitan,23
Oakleigh,4,h,1455000,2018,12.3,2,2,209,Southern Metropolitan,98
Point Cook,3,h,587500,2018,14.7,1,1,87,Western Metropolitan,17
Rowville,4,h,930000,2018,23.5,2,2,220,South-Eastern Metropolitan,33
Seddon,2,h,807500,2018,5.1,1,2,77,Western Metropolitan,2
Yarraville,2,h,755000,2018,6.3,1,2,82,Western Metropolitan,68
Altona,3,h,970000,2018,11,2,2,145,Western Metropolitan,30
Ashburton,5,h,1950000,2018,10.2,3,,188,Southern Metropolitan,88
Bentleigh East,2,h,700000,2018,13.8,1,1,89,Southern Metropolitan,70
Bentleigh East,4,h,1751000,2018,13.8,2,2,180,Southern Metropolitan,48
Blackburn South,3,h,1030000,2018,13.4,2,1,125,Eastern Metropolitan,18
Brunswick,2,h,1005000,2018,5.2,1,1,68,Northern Metropolitan,128
Brunswick East,2,h,1190000,2018,4,1,0,89,Northern Metropolitan,118
Brunswick West,3,h,1250000,2018,5.2,1,1,123,Northern Metropolitan,98
Coburg North,3,h,940000,2018,6.7,2,2,115,Northern Metropolitan,48
Craigieburn,3,h,620000,2018,20.6,2,1,200,Northern Metropolitan,38
Craigieburn,3,h,520000,2018,20.6,1,0,104,Northern Metropolitan,33
Craigieburn,3,h,385000,2018,20.6,2,2,153,Northern Metropolitan,8
Dallas,3,h,515000,2018,14,1,2,92,Northern Metropolitan,58
Doncaster,3,t,885000,2018,12.4,2,2,127,Eastern Metropolitan,1
Doreen,3,h,622000,2018,25.9,2,2,168,Northern Victoria,2
Essendon,3,h,1715000,2018,7.5,1,2,160,Western Metropolitan,68
Hillside,4,h,680000,2018,18,2,3,265,Western Metropolitan,12
Hoppers Crossing,3,h,795000,2018,18.4,2,4,160,Western Metropolitan,33
Hoppers Crossing,3,h,556000,2018,18.4,2,2,115,Western Metropolitan,28
Kealba,4,h,610000,2018,14,2,2,210,Western Metropolitan,44
Keilor Downs,4,h,665000,2018,15.5,2,3,243,Western Metropolitan,34
Kensington,3,h,1115000,2018,3.4,1,,112,Northern Metropolitan,128
Kensington,2,h,855000,2018,3.4,1,,79,Northern Metropolitan,108
Kingsville,3,h,1020000,2018,6.4,1,0,128,Western Metropolitan,108
Lalor,3,h,625000,2018,16.3,1,2,114,Northern Metropolitan,68
Maribyrnong,3,t,765000,2018,4.3,2,2,141,Western Metropolitan,23
Meadow Heights,3,h,587000,2018,17.4,1,2,115,Northern Metropolitan,43
Mernda,4,h,610000,2018,25.9,2,2,150,Northern Metropolitan,7
Mill Park,4,h,825000,2018,17.9,2,2,183,Northern Metropolitan,28
Moonee Ponds,3,h,1285000,2018,6.2,2,1,142,Western Metropolitan,108
Mulgrave,3,h,842000,2018,18.8,2,2,152,South-Eastern Metropolitan,48
Narre Warren,3,h,652000,2018,34.1,2,2,166,South-Eastern Metropolitan,21
Narre Warren,3,t,495000,2018,34.1,2,1,113,South-Eastern Metropolitan,18
North Melbourne,3,h,1285000,2018,1.8,2,,139,Northern Metropolitan,108
Nunawading,3,h,970000,2018,15.4,1,2,121,Eastern Metropolitan,53
Point Cook,4,h,733000,2018,14.7,2,2,224,Western Metropolitan,12
Point Cook,4,h,697000,2018,14.7,2,2,169,Western Metropolitan,15
Point Cook,4,h,631500,2018,14.7,2,2,192,Western Metropolitan,6
Port Melbourne,3,h,1950000,2018,3.5,1,2,122,Southern Metropolitan,38
Rosanna,4,h,1210000,2018,8.9,2,2,153,Eastern Metropolitan,38
Sandhurst,3,h,640000,2018,34.7,3,2,190,South-Eastern Metropolitan,12
Seaford,4,h,800000,2018,35.4,1,2,158,South-Eastern Metropolitan,63
South Morang,3,h,652000,2018,20.5,2,2,151,Northern Metropolitan,21
Sunbury,4,h,610000,2018,31.7,2,2,242,Western Metropolitan,35
Sunbury,4,h,500500,2018,31.7,2,,148,Western Metropolitan,23
Tarneit,3,h,516000,2018,18.4,2,2,118,Western Metropolitan,5
Taylors Hill,4,h,735000,2018,18,2,2,210,Western Metropolitan,15
Templestowe Lower,4,h,1150000,2018,12.4,2,0,208,Eastern Metropolitan,48
Thornbury,4,h,1850000,2018,7,1,4,190,Northern Metropolitan,118
Truganina,4,h,607000,2018,18.4,2,2,159,Western Metropolitan,3
Truganina,4,h,611000,2018,18.4,2,2,218,Western Metropolitan,4
Truganina,3,h,557500,2018,18.4,2,2,121,Western Metropolitan,12
Upwey,5,h,1075000,2018,29.3,2,3,195,Eastern Victoria,9
Wantirna South,5,h,1371000,2018,14.7,2,2,220,Eastern Metropolitan,18
Werribee,3,h,470000,2018,14.7,1,2,115,Western Metropolitan,43
Airport West,5,h,1025000,2018,10.4,2,3,251,Western Metropolitan,38
Dandenong North,3,h,631000,2018,24.7,1,1,135,South-Eastern Metropolitan,38
Kilsyth,3,h,650000,2018,26,1,1,110,Eastern Metropolitan,68
Knoxfield,5,h,935000,2018,23.3,3,2,261,Eastern Metropolitan,26
Seaford,3,h,760000,2018,35.4,1,1,124,South-Eastern Metropolitan,55
Wallan,3,h,430000,2018,44.2,2,2,146,Northern Victoria,28
Wantirna,4,h,975000,2018,14.7,2,2,152,Eastern Metropolitan,38
Epping,4,h,775000,2018,19.6,2,2,210,Northern Metropolitan,10
Frankston,3,h,625000,2018,38,1,1,115,South-Eastern Metropolitan,48
Airport West,3,h,975000,2018,10.4,2,1,248,Western Metropolitan,1
Airport West,3,t,891000,2018,10.4,2,2,160,Western Metropolitan,1
Altona North,3,h,700000,2018,9.4,1,2,107,Western Metropolitan,43
Ardeer,4,h,624000,2018,12.8,1,4,153,Western Metropolitan,48
Ascot Vale,3,h,1050000,2018,4.3,1,1,101,Western Metropolitan,108
Ashburton,5,h,2850500,2018,10.2,2,2,317,Southern Metropolitan,5
Aspendale,3,t,1095000,2018,21.5,2,1,122,South-Eastern Metropolitan,6
Balwyn,5,h,2800000,2018,7.9,2,2,302,Southern Metropolitan,83
Balwyn,5,h,2360000,2018,7.9,2,3,178,Southern Metropolitan,88
Balwyn North,4,h,2255000,2018,9.7,2,2,331,Southern Metropolitan,5
Balwyn North,4,h,1905000,2018,9.7,2,2,220,Southern Metropolitan,83
Beaumaris,4,t,1820000,2018,17.3,2,3,252,Southern Metropolitan,8
Beaumaris,4,h,1645000,2018,17.3,2,2,260,Southern Metropolitan,12
Beaumaris,4,h,1880000,2018,17.3,3,4,132,Southern Metropolitan,68
Bentleigh,3,t,1350000,2018,11.4,2,1,204,Southern Metropolitan,16
Bentleigh,4,h,1300000,2018,11.4,2,1,161,Southern Metropolitan,88
Bentleigh East,4,t,1282000,2018,13.8,3,2,252,Southern Metropolitan,4
Bentleigh East,3,h,1180000,2018,13.8,1,2,140,Southern Metropolitan,68
Bentleigh East,5,h,1669000,2018,13.8,3,2,260,Southern Metropolitan,5
Bentleigh East,3,h,1146000,2018,13.8,1,1,116,Southern Metropolitan,58
Black Rock,4,h,1980000,2018,17.3,2,1,295,Southern Metropolitan,18
Box Hill,4,h,2128888,2018,10.9,3,2,180,Eastern Metropolitan,73
Braybrook,3,h,801500,2018,8.6,1,1,108,Western Metropolitan,68
Brighton,3,h,1925000,2018,10.5,2,2,140,Southern Metropolitan,98
Brighton,3,h,1826000,2018,10.5,1,1,169,Southern Metropolitan,108
Brighton,2,h,1250000,2018,10.5,1,0,95,Southern Metropolitan,98
Brighton,4,h,2300000,2018,10.5,2,1,211,Southern Metropolitan,128
Brighton East,4,h,1840000,2018,10.3,2,2,183,Southern Metropolitan,88
Brighton East,4,h,2070000,2018,10.3,2,2,235,Southern Metropolitan,68
Broadmeadows,3,h,770000,2018,14,2,,122,Northern Metropolitan,48
Broadmeadows,3,h,407500,2018,14,1,1,86,Northern Metropolitan,58
Broadmeadows,4,h,560000,2018,14,1,2,103,Northern Metropolitan,58
Brunswick,3,h,915000,2018,5.2,1,,88,Northern Metropolitan,128
Brunswick,3,h,1160000,2018,5.2,1,1,103,Northern Metropolitan,108
Brunswick,4,h,1661000,2018,5.2,2,1,156,Northern Metropolitan,98
Brunswick West,3,h,1326000,2018,5.2,1,,107,Northern Metropolitan,118
Brunswick West,3,h,1250000,2018,5.2,1,2,107,Northern Metropolitan,128
Brunswick West,3,h,1345000,2018,5.2,1,0,158,Northern Metropolitan,93
Bulleen,4,h,1310000,2018,10.8,3,2,243,Eastern Metropolitan,0
Burwood,3,h,1461000,2018,10.4,1,1,125,Southern Metropolitan,73
Burwood,3,h,1388000,2018,10.4,1,2,112,Southern Metropolitan,58
Burwood East,3,h,1177000,2018,14.7,2,2,162,Eastern Metropolitan,39
Camberwell,4,h,2175000,2018,7.7,2,3,188,Southern Metropolitan,88
Camberwell,4,h,2200000,2018,7.7,2,4,242,Southern Metropolitan,68
Camberwell,4,h,2175000,2018,7.7,2,2,197,Southern Metropolitan,88
Carlton North,2,h,1065000,2018,3.5,1,0,80,Northern Metropolitan,138
Carrum Downs,4,h,562500,2018,34.9,2,2,182,South-Eastern Metropolitan,27
Carrum Downs,3,h,510000,2018,34.9,1,2,105,South-Eastern Metropolitan,48
Carrum Downs,3,h,550000,2018,34.9,2,2,117,South-Eastern Metropolitan,20
Caulfield North,4,h,1545000,2018,7.8,1,,133,Southern Metropolitan,103
Caulfield South,3,h,1530000,2018,8.7,2,1,140,Southern Metropolitan,68
Caulfield South,2,h,1101000,2018,8.7,1,2,96,Southern Metropolitan,75
Chadstone,3,h,1300000,2018,11.7,1,2,85,Southern Metropolitan,58
Cheltenham,3,t,875000,2018,17.9,2,1,144,Southern Metropolitan,1
Coburg,2,h,857000,2018,6.7,1,1,97,Northern Metropolitan,118
Coolaroo,4,h,550000,2018,17.4,2,2,137,Northern Metropolitan,68
Craigieburn,3,h,530000,2018,20.6,2,2,163,Northern Metropolitan,5
Craigieburn,3,h,540000,2018,20.6,1,2,167,Northern Metropolitan,28
Craigieburn,4,h,619500,2018,20.6,2,2,176,Northern Metropolitan,4
Croydon,4,h,1220000,2018,23,2,2,210,Eastern Metropolitan,9
Croydon,3,h,676000,2018,23,1,1,111,Eastern Metropolitan,53
Dallas,3,h,434000,2018,14,1,2,93,Northern Metropolitan,58
Dandenong North,3,h,690000,2018,24.7,2,2,121,South-Eastern Metropolitan,43
Dandenong North,4,h,850000,2018,24.7,2,2,217,South-Eastern Metropolitan,19
Deer Park,4,h,545000,2018,14.8,2,2,126,Western Metropolitan,9
Diamond Creek,4,h,1100000,2018,21.8,2,2,243,Northern Victoria,14
Dingley Village,4,h,883500,2018,22.2,2,2,140,South-Eastern Metropolitan,38
Dingley Village,3,h,900000,2018,22.2,2,2,174,South-Eastern Metropolitan,48
Dingley Village,3,h,870000,2018,22.2,2,3,148,South-Eastern Metropolitan,43
Dingley Village,3,h,880000,2018,22.2,2,2,151,South-Eastern Metropolitan,48
Doncaster East,3,h,1610000,2018,14.3,1,0,114,Eastern Metropolitan,58
Doreen,3,h,537000,2018,25.9,2,2,134,Northern Victoria,4
Doreen,3,h,530000,2018,25.9,2,2,139,Northern Victoria,8
Doreen,6,h,970000,2018,25.9,3,2,405,Northern Victoria,6
Elsternwick,4,h,2200000,2018,7.2,2,1,189,Southern Metropolitan,93
Elsternwick,3,h,2100000,2018,7.2,2,1,180,Southern Metropolitan,128
Elsternwick,3,h,2235000,2018,7.2,2,2,215,Southern Metropolitan,128
Elwood,4,h,1920000,2018,7.2,3,2,117,Southern Metropolitan,88
Elwood,3,h,2450000,2018,7.2,2,3,153,Southern Metropolitan,90
Endeavour Hills,4,h,1090000,2018,28.5,3,2,390,South-Eastern Metropolitan,17
Epping,5,h,670000,2018,19.6,2,2,263,Northern Metropolitan,17
Essendon,3,h,1725000,2018,7.5,1,2,144,Western Metropolitan,58
Essendon,5,h,1556000,2018,7.5,3,2,277,Western Metropolitan,2
Fawkner,3,h,750000,2018,13.1,2,2,100,Northern Metropolitan,58
Fawkner,3,h,740000,2018,13.1,2,1,148,Northern Metropolitan,58
Fawkner,3,h,600000,2018,13.1,1,2,93,Northern Metropolitan,58
Fitzroy North,4,h,1780000,2018,3.6,2,1,133,Northern Metropolitan,128
Fitzroy North,4,h,1850000,2018,3.6,2,3,224,Northern Metropolitan,108
Footscray,2,h,900000,2018,5.1,1,,102,Western Metropolitan,108
Gisborne,4,h,940000,2018,45.9,3,2,231,Northern Victoria,1
Glenroy,4,h,772000,2018,11.2,1,4,135,Northern Metropolitan,63
Greensborough,3,h,810000,2018,16.1,1,2,114,Northern Metropolitan,28
Greensborough,4,h,890000,2018,16.1,2,2,160,Northern Metropolitan,58
Greensborough,6,h,968000,2018,16.1,4,2,333,Northern Metropolitan,38
Greenvale,4,h,640000,2018,20.4,2,2,158,Northern Metropolitan,2
Hadfield,4,h,787000,2018,11.2,2,1,114,Northern Metropolitan,68
Hawthorn,4,h,2350000,2018,5.3,2,3,240,Southern Metropolitan,128
Heathmont,4,h,1540000,2018,21.3,2,3,199,Eastern Metropolitan,6
Heathmont,2,h,910000,2018,21.3,1,,90,Eastern Metropolitan,58
Heathmont,3,h,1160000,2018,21.3,2,2,184,Eastern Metropolitan,33
Hillside,5,h,740000,2018,18,3,2,296,Western Metropolitan,20
Hoppers Crossing,3,h,620000,2018,18.4,2,2,158,Western Metropolitan,16
Hoppers Crossing,3,h,691000,2018,18.4,1,6,150,Western Metropolitan,32
Hoppers Crossing,3,h,630000,2018,18.4,2,6,147,Western Metropolitan,28
Hoppers Crossing,3,h,531000,2018,18.4,1,0,130,Western Metropolitan,33
Hoppers Crossing,4,h,600500,2018,18.4,2,2,182,Western Metropolitan,18
Ivanhoe,4,h,1950000,2018,7.8,2,0,217,Eastern Metropolitan,93
Ivanhoe,4,h,2579500,2018,7.8,3,3,316,Eastern Metropolitan,18
Ivanhoe East,4,h,1930000,2018,7.8,2,2,216,Eastern Metropolitan,68
Jacana,4,h,600000,2018,14,2,4,85,Northern Metropolitan,28
Kealba,4,h,800000,2018,14,2,2,186,Western Metropolitan,28
Keilor East,3,h,1011000,2018,11.7,1,2,129,Western Metropolitan,48
Keilor East,4,h,1070000,2018,11.7,2,3,272,Western Metropolitan,38
Kensington,3,h,1390000,2018,3.4,2,0,138,Northern Metropolitan,127
Kew,4,h,2280000,2018,5.4,2,1,221,Southern Metropolitan,119
Kew,4,h,2695000,2018,5.4,3,2,235,Southern Metropolitan,8
Kurunjang,4,h,565000,2018,31.7,2,2,210,Northern Victoria,14
Langwarrin,5,h,690000,2018,41,3,3,265,Eastern Victoria,27
Lower Plenty,3,h,857500,2018,14.6,2,1,144,Eastern Metropolitan,45
Lower Plenty,1,t,530000,2018,14.6,1,1,92,Eastern Metropolitan,48
Malvern East,4,t,1400000,2018,8.4,3,2,213,Southern Metropolitan,3
Malvern East,5,h,2260000,2018,8.4,2,3,199,Southern Metropolitan,93
Malvern East,2,h,1455000,2018,8.4,1,1,112,Southern Metropolitan,128
Malvern East,4,h,2325000,2018,8.4,2,3,255,Southern Metropolitan,98
Malvern East,2,t,700000,2018,8.4,1,1,141,Southern Metropolitan,10
Malvern East,4,h,2100000,2018,8.4,3,3,306,Southern Metropolitan,10
Mentone,4,h,1270000,2018,20,1,4,114,South-Eastern Metropolitan,48
Mernda,3,h,606000,2018,25.9,2,2,178,Northern Metropolitan,8
Mill Park,3,h,530500,2018,17.9,1,2,112,Northern Metropolitan,18
Mill Park,3,h,722000,2018,17.9,2,2,129,Northern Metropolitan,26
Mill Park,3,h,615000,2018,17.9,1,1,120,Northern Metropolitan,28
Mont Albert,3,h,2320000,2018,10.2,3,0,240,Eastern Metropolitan,138
Moonee Ponds,3,h,1210000,2018,6.2,1,2,134,Western Metropolitan,68
Moonee Ponds,4,h,2025000,2018,6.2,2,2,281,Western Metropolitan,28
Moonee Ponds,3,h,970000,2018,6.2,1,,94,Western Metropolitan,98
Moonee Ponds,3,h,1250000,2018,6.2,2,2,215,Western Metropolitan,6
Mooroolbark,3,h,620000,2018,26.5,1,2,107,Eastern Victoria,38
Mordialloc,5,h,1300000,2018,21.5,3,2,241,South-Eastern Metropolitan,33
Mulgrave,3,h,880000,2018,18.8,2,2,130,South-Eastern Metropolitan,48
Newport,4,h,1465000,2018,6.2,2,2,184,Western Metropolitan,38
Newport,4,h,1420000,2018,6.2,2,2,172,Western Metropolitan,68
Niddrie,2,h,1275000,2018,10.4,1,1,102,Western Metropolitan,68
Northcote,3,h,1680000,2018,5.3,2,1,135,Northern Metropolitan,108
Nunawading,3,h,836000,2018,15.4,2,2,140,Eastern Metropolitan,68
Oakleigh,4,h,1546000,2018,12.3,2,2,190,Southern Metropolitan,98
Ormond,4,h,1900000,2018,11.4,2,2,209,Southern Metropolitan,78
Pascoe Vale,4,t,810000,2018,8.5,2,1,120,Northern Metropolitan,13
Pascoe Vale,3,h,1170000,2018,8.5,2,2,163,Northern Metropolitan,58
Point Cook,4,h,715000,2018,14.7,2,2,152,Western Metropolitan,8
Point Cook,3,h,656500,2018,14.7,2,2,136,Western Metropolitan,7
Prahran,3,h,1646000,2018,4.6,1,1,145,Southern Metropolitan,103
Prahran,3,h,2610000,2018,4.6,2,0,207,Southern Metropolitan,133
Preston,3,h,1265000,2018,8.4,2,1,447,Northern Metropolitan,88
Preston,3,h,1060000,2018,8.4,1,2,130,Northern Metropolitan,73
Preston,2,h,650000,2018,8.4,1,2,112,Northern Metropolitan,2
Preston,3,t,860000,2018,8.4,2,2,120,Northern Metropolitan,13
Reservoir,3,h,980000,2018,12,1,1,93,Northern Metropolitan,60
Reservoir,3,h,990000,2018,12,2,2,119,Northern Metropolitan,3
Reservoir,3,h,610000,2018,12,1,2,86,Northern Metropolitan,68
Ringwood East,3,h,902000,2018,21.3,2,1,111,Eastern Metropolitan,53
Ringwood North,4,h,980000,2018,19.9,2,2,195,Eastern Metropolitan,33
Rosanna,4,h,1400000,2018,8.9,2,1,215,Eastern Metropolitan,68
Seddon,2,h,1067000,2018,5.1,1,1,92,Western Metropolitan,108
South Melbourne,2,h,1450000,2018,1.9,1,0,83,Southern Metropolitan,138
South Morang,4,h,730000,2018,20.5,2,2,184,Northern Metropolitan,23
South Morang,5,h,920000,2018,20.5,3,3,340,Northern Metropolitan,13
South Yarra,4,h,2910000,2018,2.7,2,2,212,Southern Metropolitan,118
South Yarra,3,h,1595000,2018,2.7,2,,112,Southern Metropolitan,123
Strathmore,3,h,1500000,2018,8.2,2,2,183,Western Metropolitan,68
Sunbury,3,h,475000,2018,31.7,2,1,119,Western Metropolitan,8
Sunbury,3,h,469000,2018,31.7,1,3,140,Western Metropolitan,38
Sunbury,3,h,391000,2018,31.7,2,2,149,Western Metropolitan,48
Sunbury,4,h,725000,2018,31.7,2,2,213,Western Metropolitan,9
Sunshine,3,h,856000,2018,10.5,1,1,125,Western Metropolitan,62
Sunshine North,3,h,821000,2018,10.5,1,2,143,Western Metropolitan,63
Sunshine North,3,h,870500,2018,10.5,1,2,140,Western Metropolitan,48
Taylors Lakes,4,h,742000,2018,15.5,2,2,204,Western Metropolitan,38
Taylors Lakes,4,h,1136000,2018,15.5,3,2,291,Western Metropolitan,11
Templestowe,5,h,2008000,2018,15.5,3,2,393,Eastern Metropolitan,28
Templestowe,4,h,1050000,2018,15.5,2,2,217,Eastern Metropolitan,38
Templestowe,4,h,1475000,2018,15.5,2,2,236,Eastern Metropolitan,38
Templestowe,5,h,2102000,2018,15.5,3,4,380,Eastern Metropolitan,28
Templestowe Lower,4,h,1250000,2018,12.4,3,2,235,Eastern Metropolitan,14
Templestowe Lower,3,h,1155000,2018,12.4,2,2,160,Eastern Metropolitan,48
Thornbury,3,h,1140000,2018,7,1,1,113,Northern Metropolitan,78
Thornbury,3,h,1192000,2018,7,1,2,139,Northern Metropolitan,66
Wantirna,4,h,1008000,2018,14.7,2,2,220,Eastern Metropolitan,38
Warrandyte,4,h,1231000,2018,21.1,3,2,215,Eastern Metropolitan,28
Watsonia North,4,h,952000,2018,14.5,2,2,154,Northern Metropolitan,58
Werribee,3,h,470000,2018,14.7,1,1,100,Western Metropolitan,36
Werribee,3,h,545000,2018,14.7,1,2,125,Western Metropolitan,43
Werribee,3,h,454000,2018,14.7,1,2,141,Western Metropolitan,36
Wheelers Hill,5,h,2100000,2018,16.7,5,2,416,South-Eastern Metropolitan,2
Williamstown,3,h,1290000,2018,6.8,1,0,50,Western Metropolitan,103
Williamstown,5,h,2720000,2018,6.8,2,1,244,Western Metropolitan,108
Williamstown,3,h,1295000,2018,6.8,2,0,155,Western Metropolitan,103
Williamstown,2,h,980000,2018,6.8,1,1,120,Western Metropolitan,118
Williamstown,3,h,1075000,2018,6.8,2,1,150,Western Metropolitan,48
Windsor,4,h,1350000,2018,4.6,2,2,144,Southern Metropolitan,28
Wollert,4,h,745000,2018,25.5,3,2,207,Northern Metropolitan,4
Wollert,4,h,850000,2018,25.5,3,2,256,Northern Metropolitan,3
Yarraville,4,h,2185000,2018,6.3,3,2,216,Western Metropolitan,83
Yarraville,4,h,1850000,2018,6.3,1,3,190,Western Metropolitan,103
Yarraville,3,h,890000,2018,6.3,1,,92,Western Metropolitan,118
Alphington,4,h,1575000,2018,5.7,2,1,187,Northern Metropolitan,93
Altona Meadows,4,h,761000,2018,15.5,2,2,190,Western Metropolitan,28
Berwick,4,h,780000,2018,35.2,2,2,274,Eastern Victoria,8
Broadmeadows,3,h,650000,2018,14,1,2,120,Northern Metropolitan,43
Broadmeadows,3,h,698000,2018,14,1,4,90,Northern Metropolitan,48
Brunswick,4,h,1320000,2018,5.2,2,0,133,Northern Metropolitan,98
Coburg,3,h,975000,2018,6.7,1,2,138,Northern Metropolitan,78
Craigieburn,4,h,660000,2018,20.6,2,2,220,Northern Metropolitan,5
Craigieburn,3,h,455000,2018,20.6,2,1,106,Northern Metropolitan,5
Craigieburn,4,h,583000,2018,20.6,2,4,170,Northern Metropolitan,26
Craigieburn,4,h,613500,2018,20.6,2,2,189,Northern Metropolitan,13
Craigieburn,4,h,740000,2018,20.6,2,2,245,Northern Metropolitan,1
Craigieburn,4,h,700000,2018,20.6,2,2,229,Northern Metropolitan,8
Craigieburn,3,h,562500,2018,20.6,2,2,121,Northern Metropolitan,27
Dallas,3,h,510000,2018,14,2,6,144,Northern Metropolitan,28
Dallas,3,h,520000,2018,14,2,5,96,Northern Metropolitan,58
Dandenong North,3,h,642500,2018,24.7,2,2,137,South-Eastern Metropolitan,48
Doncaster,5,h,2250000,2018,12.4,4,1,278,Eastern Metropolitan,44
